username,entry_id,slug,name,rewatched,rating,liked,reviewed,date,page_url,page_no
sverlaan,380717875,song-to-song,Song to Song,False,2.5,False,True,2023-04-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,379876217,passengers-2016,Passengers,True,3.0,False,True,2023-04-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,379061588,the-whale-2022,The Whale,False,4.0,False,False,2023-04-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,377280837,climax-2018,Climax,False,3.5,False,False,2023-04-13T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,377220541,ran,Ran,False,2.5,False,False,2023-04-13T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,376130970,mamma-mia,Mamma Mia!,True,4.0,True,False,2023-04-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,373324758,the-fabelmans,The Fabelmans,False,4.0,False,False,2023-04-04T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,371699976,blind-willow-sleeping-woman,"Blind Willow, Sleeping Woman",False,3.5,False,False,2023-03-31T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,370974682,dead-poets-society,Dead Poets Society,False,3.5,False,True,2023-03-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,370285463,locke,Locke,True,4.5,True,False,2023-03-27T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,368655983,when-the-wind-blows,When the Wind Blows,False,3.5,False,False,2023-03-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,369005146,taxi-driver,Taxi Driver,True,4.5,True,False,2023-03-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,367557489,the-last-picture-show,The Last Picture Show,False,4.0,True,False,2023-03-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,367122687,x-2022,X,False,3.5,False,False,2023-03-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,366642808,harry-potter-and-the-deathly-hallows-part-2,Harry Potter and the Deathly Hallows: Part 2,True,4.5,True,False,2023-03-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,366392862,eyes-wide-shut,Eyes Wide Shut,False,4.5,True,False,2023-03-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,365133062,vox-lux,Vox Lux,False,2.5,False,False,2023-03-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,364338124,aftersun,Aftersun,False,5.0,True,False,2023-03-12T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,364097514,about-time,About Time,True,4.5,True,False,2023-03-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297538,tar-2022,TÁR,False,5.0,True,False,2023-03-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297470,babylon-2022,Babylon,False,4.0,True,False,2023-02-27T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297505,the-banshees-of-inisherin,The Banshees of Inisherin,False,4.0,False,True,2023-02-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,370980447,spirited-away,Spirited Away,True,5.0,True,True,2023-02-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297512,titanic-1997,Titanic,True,5.0,True,False,2023-02-12T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297551,avatar-the-way-of-water,Avatar: The Way of Water,False,2.0,False,False,2023-02-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297686,sound-of-metal,Sound of Metal,False,4.5,True,False,2023-01-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/7/,7
sverlaan,363297707,triangle-of-sadness,Triangle of Sadness,False,5.0,True,False,2023-01-16T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,438574248,phantom-thread,Phantom Thread,True,5.0,True,False,2023-01-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297474,spider-man-no-way-home,Spider-Man: No Way Home,False,3.5,False,False,2022-12-01T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,438575206,the-handmaiden,The Handmaiden,True,5.0,True,False,2022-08-16T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297516,alles-op-tafel,Alles op Tafel,False,3.5,False,False,2022-08-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297681,minions-the-rise-of-gru,Minions: The Rise of Gru,False,2.5,False,False,2022-08-04T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297556,love-rosie,"Love, Rosie",False,4.5,False,False,2022-08-01T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297741,top-gun,Top Gun,False,4.0,False,False,2022-07-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297566,top-gun-maverick,Top Gun: Maverick,False,4.0,False,False,2022-07-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297697,everything-everywhere-all-at-once,Everything Everywhere All at Once,False,4.5,False,False,2022-07-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297529,men-2022,Men,False,3.0,False,False,2022-07-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297493,the-white-ribbon,The White Ribbon,False,4.5,False,False,2022-07-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297534,american-psycho,American Psycho,False,2.5,False,False,2022-07-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297682,i-daniel-blake,"I, Daniel Blake",False,2.5,False,False,2022-07-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297676,the-night-of-the-hunter,The Night of the Hunter,False,3.0,False,False,2022-07-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297654,the-founder,The Founder,False,4.0,False,False,2022-07-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297714,network,Network,False,3.5,False,False,2022-07-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297477,the-northman,The Northman,False,4.0,False,False,2022-05-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297578,the-batman,The Batman,False,4.0,False,False,2022-04-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297624,little-women-2019,Little Women,False,5.0,True,False,2022-04-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297533,drive-my-car,Drive My Car,False,4.0,False,False,2022-04-13T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297734,after-yang,After Yang,False,4.5,True,False,2022-03-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297605,burnt,Burnt,False,4.5,False,False,2022-03-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297579,war-dogs-2016,War Dogs,False,4.0,False,False,2022-03-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297504,demolition,Demolition,False,4.0,False,False,2022-03-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297595,coco-2017,Coco,False,4.0,False,False,2022-02-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297750,kikis-delivery-service,Kiki's Delivery Service,False,4.5,True,False,2022-02-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297735,the-french-dispatch-of-the-liberty-kansas,"The French Dispatch of the Liberty, Kansas Evening Sun",False,3.5,False,False,2022-02-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297687,harakiri,Harakiri,False,5.0,True,False,2022-02-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297468,the-power-of-the-dog,The Power of the Dog,False,4.0,False,False,2022-02-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297488,licorice-pizza,Licorice Pizza,False,4.5,True,False,2022-02-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297469,the-worst-person-in-the-world,The Worst Person in the World,False,4.5,False,False,2022-02-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297715,annie-hall,Annie Hall,False,4.0,False,False,2022-01-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297502,dune-2021,Dune,False,4.5,False,False,2021-12-30T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297489,dont-look-up-2021,Don't Look Up,False,3.0,False,False,2021-12-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297485,house-of-gucci,House of Gucci,False,3.5,False,False,2021-12-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297666,tokyo-story,Tokyo Story,False,4.0,False,False,2021-12-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297567,magnolia,Magnolia,True,3.5,False,False,2021-10-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297577,blade-runner-2049,Blade Runner 2049,True,4.5,True,False,2021-10-12T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297565,metropolis,Metropolis,False,4.5,True,False,2021-10-11T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297751,judas-and-the-black-messiah,Judas and the Black Messiah,False,3.5,False,False,2021-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297692,the-umbrellas-of-cherbourg,The Umbrellas of Cherbourg,False,3.0,False,False,2021-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297685,the-apartment,The Apartment,False,5.0,True,False,2021-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297656,sunset-boulevard,Sunset Boulevard,False,4.0,True,False,2021-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297604,peppermint-candy,Peppermint Candy,False,3.0,False,False,2021-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297487,before-sunrise,Before Sunrise,True,5.0,True,False,2021-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297684,the-400-blows,The 400 Blows,False,4.0,False,False,2021-09-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297584,children-of-men,Children of Men,True,4.0,True,False,2021-09-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297503,fargo,Fargo,True,4.0,False,False,2021-09-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297588,before-midnight,Before Midnight,False,5.0,True,False,2021-09-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/8/,8
sverlaan,363297491,la-haine,La Haine,False,4.0,False,False,2021-09-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297677,raw-2016,Raw,False,5.0,True,False,2021-09-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297653,the-third-man,The Third Man,False,4.0,False,False,2021-09-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297475,titane,Titane,False,4.0,False,False,2021-09-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,438576890,a-brighter-summer-day,A Brighter Summer Day,True,5.0,True,False,2021-09-04T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297569,zero-dark-thirty,Zero Dark Thirty,False,4.5,False,False,2021-08-28T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297695,spider-man-far-from-home,Spider-Man: Far From Home,False,3.5,False,False,2021-08-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297632,casablanca,Casablanca,False,5.0,False,False,2021-08-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297563,the-intouchables,The Intouchables,True,3.5,False,False,2021-08-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297693,masculin-feminin,Masculin Féminin,False,3.5,False,False,2021-08-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297738,come-and-see,Come and See,False,5.0,True,False,2021-08-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297657,summer-interlude,Summer Interlude,False,3.5,False,False,2021-08-16T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297706,mirror,Mirror,False,3.5,False,False,2021-08-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297523,luca-2021,Luca,False,4.0,False,False,2021-08-01T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297606,locke,Locke,True,4.5,True,False,2021-07-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297618,millennium-actress,Millennium Actress,False,4.5,True,False,2021-07-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297691,phantom-thread,Phantom Thread,True,5.0,True,False,2021-07-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297589,m,M,False,5.0,True,False,2021-07-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297541,melancholia,Melancholia,False,4.5,True,False,2021-07-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297725,the-shining,The Shining,True,3.5,False,False,2021-07-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297713,eraserhead,Eraserhead,True,2.5,False,False,2021-07-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297542,sherlock-jr,Sherlock Jr.,False,4.0,False,False,2021-07-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297501,breaking-the-waves,Breaking the Waves,False,4.5,False,False,2021-07-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297467,close-up,Close-Up,True,3.5,False,False,2021-07-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297625,rebecca,Rebecca,False,4.0,False,False,2021-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297683,vertigo,Vertigo,False,5.0,False,False,2021-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297717,house,House,True,4.0,True,False,2021-07-04T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297490,fallen-angels,Fallen Angels,False,3.5,False,False,2021-07-04T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297552,edge-of-tomorrow,Edge of Tomorrow,False,4.0,False,False,2021-07-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297642,a-matter-of-life-and-death,A Matter of Life and Death,False,3.5,False,False,2021-07-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297558,after-life,After Life,False,4.0,False,False,2021-06-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297638,the-martian,The Martian,True,4.5,False,False,2021-06-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297646,the-red-shoes,The Red Shoes,False,5.0,True,False,2021-06-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297539,bo-burnham-inside,Bo Burnham: Inside,False,5.0,True,False,2021-05-31T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297633,howls-moving-castle,Howl's Moving Castle,False,3.5,False,False,2021-05-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297596,spirited-away,Spirited Away,True,5.0,True,False,2021-05-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297511,princess-mononoke,Princess Mononoke,False,5.0,False,False,2021-05-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297492,whisper-of-the-heart,Whisper of the Heart,True,4.5,True,False,2021-05-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297694,the-graduate,The Graduate,False,4.5,True,False,2021-04-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297726,secret-sunshine,Secret Sunshine,False,4.5,True,False,2021-04-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297727,pain-and-glory,Pain and Glory,True,4.5,True,False,2021-04-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297704,the-spirit-of-the-beehive,The Spirit of the Beehive,True,4.5,True,False,2021-04-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297703,badlands,Badlands,True,4.5,True,False,2021-04-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,363297690,high-and-low,High and Low,True,4.5,True,False,2021-04-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165229489,close-up,Close-Up,False,4.0,False,False,2021-04-17T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165229934,notorious,Notorious,False,4.5,True,False,2021-04-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165229734,the-edge-of-seventeen,The Edge of Seventeen,False,3.5,False,False,2021-04-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165229662,booksmart,Booksmart,False,4.0,False,False,2021-04-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165230096,picnic-at-hanging-rock,Picnic at Hanging Rock,False,4.5,False,False,2021-04-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165230044,last-year-at-marienbad,Last Year at Marienbad,False,2.5,False,False,2021-03-30T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/9/,9
sverlaan,165229940,black-narcissus,Black Narcissus,False,4.5,True,False,2021-03-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229832,phoenix-2014,Phoenix,False,4.0,False,False,2021-03-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230136,my-dinner-with-andre,My Dinner with Andre,False,3.5,False,False,2021-03-21T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230036,hiroshima-mon-amour,Hiroshima Mon Amour,False,4.0,False,False,2021-03-21T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230042,lavventura,L'Avventura,False,5.0,True,False,2021-03-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230103,house,House,False,4.5,True,False,2021-03-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230199,hunger,Hunger,False,3.5,False,False,2021-03-16T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230094,one-flew-over-the-cuckoos-nest,One Flew Over the Cuckoo's Nest,False,4.5,True,False,2021-03-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229946,bicycle-thieves,Bicycle Thieves,False,4.5,True,False,2021-03-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229531,three-colours-red,Three Colours: Red,False,4.0,False,False,2021-03-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229511,minari,Minari,False,4.0,False,False,2021-03-08T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230068,night-of-the-living-dead,Night of the Living Dead,False,4.0,False,False,2021-03-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229758,children-of-men,Children of Men,False,4.5,True,False,2021-03-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230057,pierrot-le-fou,Pierrot le Fou,False,3.0,False,False,2021-02-28T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230030,paths-of-glory,Paths of Glory,False,4.5,True,False,2021-02-27T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229550,safe,Safe,False,4.0,False,False,2021-02-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230162,death-of-a-salesman,Death of a Salesman,False,3.0,False,False,2021-02-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230006,rear-window,Rear Window,False,4.5,True,False,2021-02-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229568,boogie-nights,Boogie Nights,False,4.0,True,False,2021-02-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229884,infernal-affairs,Infernal Affairs,False,4.0,False,False,2021-02-21T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230086,the-conversation,The Conversation,False,4.5,True,False,2021-02-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230047,la-jetee,La Jetée,False,4.5,True,False,2021-02-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230143,fast-times-at-ridgemont-high,Fast Times at Ridgemont High,False,4.0,False,False,2021-02-14T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229996,shot-caller,Shot Caller,False,3.5,False,False,2021-02-13T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230007,pitch-perfect-3,Pitch Perfect 3,False,3.5,False,False,2021-02-12T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230206,europa-europa,Europa Europa,False,3.0,False,False,2021-02-08T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229839,mistress-america,Mistress America,False,3.5,False,False,2021-02-08T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230079,badlands,Badlands,False,4.0,True,False,2021-02-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230107,days-of-heaven,Days of Heaven,False,4.5,True,False,2021-02-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230117,kramer-vs-kramer,Kramer vs. Kramer,False,4.5,True,False,2021-02-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229837,pitch-perfect-2,Pitch Perfect 2,False,2.5,False,False,2021-02-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229497,only-yesterday,Only Yesterday,False,4.5,False,False,2021-02-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229914,elle,Elle,False,4.0,False,False,2021-02-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229820,me-before-you,Me Before You,False,3.0,False,False,2021-02-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230040,good-morning,Good Morning,False,4.0,False,False,2021-01-31T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229813,the-tale-of-the-princess-kaguya,The Tale of The Princess Kaguya,False,4.0,False,False,2021-01-30T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229949,late-spring,Late Spring,False,5.0,True,False,2021-01-27T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230074,the-discreet-charm-of-the-bourgeoisie,The Discreet Charm of the Bourgeoisie,False,2.0,False,False,2021-01-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229494,certified-copy,Certified Copy,False,3.0,False,False,2021-01-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229960,the-gift-2015-1,The Gift,False,4.5,False,False,2021-01-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229755,inside-llewyn-davis,Inside Llewyn Davis,False,4.5,False,False,2021-01-21T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230051,the-killing-of-a-sacred-deer,The Killing of a Sacred Deer,False,4.0,False,False,2021-01-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165230198,mystery-train,Mystery Train,False,4.0,False,False,2021-01-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
sverlaan,165229759,the-imitation-game,The Imitation Game,False,4.5,False,False,2021-01-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/10/,10
